Time	Velocity	RPM	Torque	Gear_Idx	Gear
11.5819548371608	129.4537173	4549.460749	186.1043218		
11.6404495585606	129.8976281	4565.970673	186.5874253		
11.6989442799604	130.341561	4582.48721	187.0689084		
11.7574390013603	130.7850137	4599.009105	187.5487645		
11.8159337227601	131.228123	4615.534248	188.026951		
11.8744284441599	131.6697576	4632.065042	188.5035568		
11.9329231655597	132.1104974	4648.59778	188.9785089		
11.9914178869595	132.5489794	4665.134448	189.4517367		
12.0499126083593	132.9849363	4681.673314	189.9229987		
12.1084073297591	133.418355	4698.214268	190.3920644		
12.1669020511589	133.8456405	4714.757715	190.8587661		
12.2253967725587	134.2694716	4731.302172	191.322884		
12.2838914939585	134.6814558	4747.848697	191.7842554		
12.3423862153583	135.0854121	4764.395947	192.2426436		
12.4008809367581	135.4769643	4780.944238	192.6978072		
12.4593756581579	135.8577468	4797.493129	193.1495991		
12.5178703795577	136.2323965	4814.042333	193.5978193		
12.5763651009575	136.5983843	4830.591529	194.0422674		
12.6348598223573	136.9617419	4847.140402	194.482697		
12.6933545437571	137.3201782	4863.688308	194.9188983		
12.7518492651569	137.6760969	4880.234377	195.3506978		
12.8103439865567	138.0297433	4896.778613	195.7779051		
12.8688387079565	138.3807724	4913.316667	196.2002195		
12.9273334293563	138.7307717	4929.849366	196.617376		
12.9858281507561	139.0786642	4946.358672	197.0288267		
13.0443228721559	139.4257236	4962.876335	197.4351852		
13.1028175935557	139.7716104	4979.379998	197.8357134		
13.1613123149555	140.1164923	4994.301612	198.1929057		
13.2198070363553	140.4608122	5008.319947	198.5241012		
13.2783017577551	140.8040795	5020.605177	198.8108227		
13.3367964791549	141.1469807	5032.651991	199.0886089		
13.3952912005547	141.4891579	5044.520939	199.3589794		
13.4537859219545	141.8308755	5056.384664	199.6259506		
13.5122806433543	142.1721901	5068.247163	199.8894701		
13.5707753647541	142.5129318	5080.104767	200.1493388		
13.6292700861539	142.8534372	5091.960776	200.4056851		
13.6877648075537	143.1933971	5103.814648	200.6584066		
13.7462595289535	143.5330936	5115.667873	200.9073007		
13.8047542503533	143.8724269	5127.520257	201.1524807		
13.8632489717531	144.2113647	5139.37206	201.3938844		
13.9217436931529	144.5500825	5151.223558	201.6312597		
13.9802384145527	144.888278	5163.074564	201.8646817		
14.0387331359525	145.22625	5174.925418	202.0941263		
14.0972278573523	145.5637593	5186.775991	202.3193896		
14.1557225787521	145.9008638	5198.626401	202.5404277		
14.2142173001519	146.2376197	5210.476677	202.7572782		
14.2727120215517	146.5736842	5222.326774	202.9698031		
14.3312067429516	146.9094222	5234.176802	203.1778185		
14.3897014643514	147.2442663	5246.026679	203.3814355		
14.4481961857512	147.5784925	5257.876484	203.5805877		
14.506690907151	147.9118762	5269.726195	203.7749406		
14.5651856285508	148.2439328	5281.575803	203.9646832		
14.6236803499506	148.575226	5293.425354	204.1497507		
14.6821750713504	148.9040749	5305.274769	204.3298747		
14.7406697927502	149.2315035	5317.124123	204.5051001		
14.79916451415	149.5558902	5328.973351	204.6754387		
14.8576592355498	149.8764139	5340.822456	204.840698		
14.9161539569496	150.1937407	5352.671457	205.0007617		
14.9746486783494	150.5049583	5364.52022	205.1557266		
15.0331433997492	150.8138747	5376.368859	205.3054836		
15.091638121149	151.1179169	5388.21714	205.4497387		
15.1501328425488	151.4198764	5400.065104	205.5886841		
15.2086275639486	151.7192439	5411.912647	205.7222512		
15.2671222853484	152.0161574	5423.759279	205.8500933		
15.3256170067482	152.3118478	5435.605343	205.9723679		
15.384111728148	152.6050845	5447.44897	206.089036		
15.4426064495478	152.8974605	5459.289792	206.1998432		
15.5011011709476	153.1882474	5471.124299	206.3047306		
15.5595958923474	153.4779191	5482.940996	206.4036888		
15.6180906137472	153.766732	5494.701101	206.4963086		
15.676585335147	154.0542192	5505.193977	206.5738453		
15.7350800565468	154.3411972	5515.322265	206.6441819		
15.7935747779466	154.6270502	5524.946844	206.7068369		
15.8520694993464	154.9123251	5534.549551	206.7651961		
15.9105642207462	155.1968997	5544.144858	206.8194094		
15.969058942146	155.4806793	5553.730601	206.8694391		
16.0275536635458	155.7640648	5563.312103	206.9152856		
16.0860483849456	156.0465411	5572.888855	206.9569157		
16.1445431063454	156.3286522	5582.464319	206.9943116		
16.2030378277452	156.6100902	5592.037638	207.0274199		
16.261532549145	156.8909672	5601.609673	207.0560657		
16.3200272705448	157.1714251	5611.180769	207.0803701		
16.3785219919446	157.4511127	5620.750441	207.1002967		
16.4370167133444	157.7304836	5630.319558	207.1158117		
16.4955114347442	158.0091082	5639.887424	207.1268786		
16.554006156144	158.2872795	5649.454547	207.1334625		
16.6125008775438	158.5649184	5659.020796	207.1355276		
16.6709955989436	158.8418446	5668.585848	207.1328721		
16.7294903203434	159.1184176	5678.150299	207.1256037		
16.7879850417432	159.3940817	5687.713143	207.1137078		
16.846479763143	159.669334	5697.275218	207.0971483		
16.9049744845428	159.9438395	5706.835885	207.0758913		
16.9634692059427	160.2176302	5716.395111	207.0499023		
17.0219639273425	160.4909039	5725.953289	207.0191455		
17.0804586487423	160.7631043	5735.509147	206.9834359		
17.1389533701421	161.0348441	5745.063965	206.94281		
17.1974480915419	161.3054753	5754.616215	206.8972267		
17.2559428129417	161.5753565	5764.16661	206.8465893		
17.3144375343415	161.8443891	5773.714897	206.7908057		
17.3729322557413	162.1121644	5783.259853	206.7297908		
17.4314269771411	162.3793196	5792.803135	206.6634416		
17.4899216985409	162.6447946	5802.341651	206.5915092		
17.5484164199407	162.909443	5811.877677	206.5140028		
17.6069111413405	163.1726362	5821.409277	206.4309018		
17.6654058627403	163.4343269	5830.935983	206.3421229		
17.7239005841401	163.6949704	5840.45925	206.2475646		
17.7823953055399	163.9532827	5849.97434	206.1471897		
17.8408900269397	164.2105719	5859.485653	206.0408679		
17.8993847483395	164.4654079	5868.987663	205.9283078		
17.9578794697393	164.7184586	5878.48234	205.8096634		
18.0163741911391	164.9695685	5887.968994	205.6848691		
